DATAFLOW,FREQ,REF_AREA,COMMODITY,TRANSACTION,TIME_PERIOD,OBS_VALUE,UNIT_MULT,UNIT_MEASURE,OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2005,33,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2006,35,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2007,243,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2008,347,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2009,500,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2010,725,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2011,1480,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2012,1240,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2013,1347,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2014,1517.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2015,1364.8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2016,1698.2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2017,2191.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2018,2445,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2019,2139,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,03,2019,0.5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2009,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2010,20,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2011,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2012,203,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2013,231,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2014,252,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2015,425,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2016,733,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2017,1014,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2018,1117,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,2019,772,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2005,6711,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2006,6672,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2007,6282,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2008,6048,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2009,5541,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2010,5541,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2011,6282,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2012,6243,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2013,6028.7445,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2014,5537.0799,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2015,5704.8702,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2016,6450.1713,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2017,6091.1781,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2018,5978.0172,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2019,5022.0027,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4100,03,2011,50,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4100,03,2012,80,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4100,03,2013,90,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4100,03,2014,100,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4100,03,2015,110,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4100,03,2016,110,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4100,03,2017,116.8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4100,03,2018,184.8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4100,03,2019,118.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,01,2011,18,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,01,2012,30,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,01,2013,34,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,01,2014,38,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,01,2015,43,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,01,2016,43,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,01,2017,44,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,01,2018,68,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,01,2019,44,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2005,96,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2006,85,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2007,207,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2008,252,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2009,306.8,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2010,454.6,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2011,569.3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2012,512,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2013,525.5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2014,368.5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2015,713,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2016,458.5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2017,534.7,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2018,705.1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2019,794.9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,01,2011,19,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,01,2012,30,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,01,2013,34,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,01,2014,38,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,01,2015,43,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,01,2016,43,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,01,2017,44,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,01,2018,68,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,01,2019,44,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2005,109,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2006,200,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2007,113,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2008,420.4,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2009,782.3,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2010,867.4,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2011,748.5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2012,960.1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2013,558.8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2014,455.7,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2015,608.6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2016,485.4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2017,303.7,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2018,372.6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2019,760.5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,01,2015,69,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,01,2016,4.2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,01,2017,45.8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,01,2018,97.6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,01,2019,31.48,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,2013,102,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,2014,133,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,2015,102.42,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,2016,80.96,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,2017,107.18,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,2018,128.85,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,2019,116.19,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,04,2014,0.37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,04,2015,0.07,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,04,2017,29.95,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,04,2018,2.15,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2005,419,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2006,419,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2007,670,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2008,335,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2009,342.12,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2010,537.99,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2011,627.3,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2012,613.98,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2013,678.38,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2014,1154.81,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2015,1273,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2016,3307.6,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2017,3422.486,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2018,3075.6,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2019,2681.59,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2005,418,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2006,500,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2007,564,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2008,577.9,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2009,576.63,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2010,743.95,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2011,894.53,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2012,1030.72,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2013,1206.63,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2014,1368.22,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2015,1279,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2016,1056,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2017,958.936,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2018,910.67,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2019,1005.09,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2005,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2006,63,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2007,244,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2008,240.2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2009,221.23,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2010,586.47,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2011,597.81,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2012,920.07,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2013,1167,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2014,1007.22,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2015,987,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2016,888,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2017,488,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2018,582.789,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2019,631.216,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,2005,14,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,2006,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,2007,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,2019,0.08,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2005,167,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2006,173,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2007,168,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2008,104,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2009,98.05,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2010,125.86,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2011,119,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2012,100.34,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2013,147.31,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2014,177.22,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2015,159,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2016,133,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2017,147.98,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2018,132.61,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2019,136,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2005,72,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2006,99,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2007,85,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2008,86.56,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2009,56.39,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2010,21.82,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2011,85.15,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2012,20.29,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2013,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2014,89.32,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2015,56,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2016,18,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2017,158.251,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2018,103.62,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2019,75.714,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2005,603,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2006,478,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2007,550,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2008,688.3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2009,661.81,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2010,650,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2011,630,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2012,667.7,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2013,935.38,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2014,979.71,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2015,785,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2016,743,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2017,722.87,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2018,665.2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2019,686,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,04,2013,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,04,2014,52.81,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,04,2015,56,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,04,2016,4,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,04,2017,19,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,04,2018,40.13,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,04,2019,28.05,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2005,689,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2006,992,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2007,826,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2008,825,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2009,166,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2010,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2011,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2012,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2013,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2014,20,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2015,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2016,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2017,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2018,12,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2019,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2005,3586296,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2006,3459731,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2007,3423994,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2008,3432713,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2009,3298581,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2010,3348004,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2011,3237585,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2012,3374117,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2013,3205532,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2014,3266332,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2015,3322561,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2016,3705161.013,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2017,3784257,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2018,3815473,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2019,3525508.329,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2005,2341995,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2006,2457457,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2007,2385739,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2008,2384786,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2009,2182707,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2010,2263145,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2011,2084557,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2012,2070772,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2013,1875080,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2014,1765448,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2015,1721361,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2016,2105807.286,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2017,2107290,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2018,2006499,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2019,1669162.296,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2005,62545,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2006,63865,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2007,64085,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2008,61585,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2009,57112,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2010,55694,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2011,54538,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2012,51063,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2013,49574,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2014,50805,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2015,49184,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2016,50945,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2017,49468,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2018,48588,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2019,48394,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2005,310,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2006,331,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2007,359,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2008,445,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2009,366,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2010,320,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2011,206,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2012,295,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2013,146,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2014,294,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2015,267,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2016,233,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2017,222,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2018,204,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2019,160,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2005,44940,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2006,43954,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2007,43248,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2008,39179,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2009,34731,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2010,32974,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2011,32424,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2012,31881,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2013,28130,3,TN,A
