DATAFLOW,FREQ,REF_AREA,COMMODITY,TRANSACTION,TIME_PERIOD,OBS_VALUE,UNIT_MULT,UNIT_MEASURE,OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,1990,105,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,1991,94,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,1992,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,1993,7,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,1994,6,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,1995,5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,1996,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,1997,2,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,1998,2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,1999,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2000,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2001,26,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2002,21,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2003,35,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,01,2004,34,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,03,1990,0,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,03,1991,0,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,03,1992,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,1990,0,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,1991,0,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,0100,04,1992,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,1990,8167,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,1991,7920,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,1992,7373,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,1993,7130,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,1994,6830,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,1995,6550,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,1996,6250,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,1997,5750,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,1998,5350,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,1999,4950,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2000,4550,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2001,4250,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2002,11121,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2003,9443,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,3000,01,2004,4643,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,1990,113,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,1991,105,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,1992,82,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,1993,80,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,1994,77,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,1995,75,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,1996,70,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,1997,65,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,1998,61,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,1999,8,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2000,13,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2001,19,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2002,12,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2003,75,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4652,03,2004,36,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,1990,127,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,1991,123,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,1992,125,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,1993,130,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,1994,130,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,1995,131,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,1996,130,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,1997,129,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,1998,135,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,1999,140,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2000,143,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2001,160,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2002,170,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2003,210,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,004,4670,03,2004,83,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,1990,292,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,1991,200,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,1992,50,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,0100,03,1993,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,1990,9482,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,1991,5593,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,1992,4051,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,1993,3184,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,1994,2027,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,1995,1077,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,1996,894,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,1997,711,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,1998,644,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,1999,628,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2000,419,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2001,327,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2002,544,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2003,544,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,3000,01,2004,636,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,1990,1067,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,1991,845,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,1992,585,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,1993,568,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,1994,535,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,1995,521,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,1996,488,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,1997,366,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,1998,368,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,1999,323,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2000,317,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2001,311,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2002,393,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2003,375,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,01,2004,420,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,03,1990,183,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,03,1991,150,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,03,1992,75,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,03,1993,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,03,1994,3,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,03,1995,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,03,1996,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,03,1997,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,03,1998,5,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,03,1999,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4100,04,2004,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,1990,81,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,1991,121,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,1992,85,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,1993,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,1994,39,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,1995,43,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,1996,37,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,1997,15,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,1998,21,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,1999,20,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,2000,24,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,2001,35,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,2002,21,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,2003,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,01,2004,36,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,1990,2,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,1991,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,1992,15,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,1993,33,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,1994,81,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,1995,90,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,1996,99,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,1997,105,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,1998,105,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,1999,105,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2000,101,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2001,70,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2002,143,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2003,147,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,03,2004,141,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,04,1990,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,04,1991,20,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,04,1992,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,04,1993,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,04,1999,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,04,2000,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,04,2001,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,04,2002,26,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4652,04,2003,6,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,1990,238,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,1991,180,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,1992,116,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,1993,148,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,1994,111,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,1995,106,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,1996,95,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,1997,57,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,1998,91,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,1999,63,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2000,72,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2001,64,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2002,85,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2003,97,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,01,2004,74,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,1990,10,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,1991,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,1998,68,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,1999,333,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2000,342,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2001,457,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2002,483,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2003,510,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,03,2004,466,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,04,1990,1,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,04,1991,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,008,4670,04,2002,46,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,01,1990,10,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,01,1991,15,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,01,1992,15,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,01,1993,20,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,01,1994,20,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,01,1995,22,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,01,1996,12,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,01,1997,11,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,01,1998,8,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,01,1999,5,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,1990,1120,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,1991,1120,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,1992,1035,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,1993,805,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,1994,817,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,1995,480,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,1996,318,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,1997,552,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,1998,628,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,1999,632,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2000,593,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2001,547,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2002,733,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2003,604,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,0100,03,2004,910,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,1990,2013430,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,1991,2103570,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,1992,2038250,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,1993,2101580,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,1994,1996140,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,1995,2430990,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,1996,2618787,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,1997,2954984,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,1998,3155782,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,1999,3349875,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2000,3249534,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2001,3068448,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2002,3213741.0005,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2003,3248416.001536,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,01,2004,3216262.003,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,1990,1222500,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,1991,1322390,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,1992,1389112,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,1993,1367807,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,1994,1236150,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,1995,1471050,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,1996,1590845,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,1997,2162030,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,1998,2045038,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,1999,2314726,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2000,2466173,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2001,2234390,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2002,2306043.0012,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2003,2353417.999292,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,3000,04,2004,2378557.0015,0,TJ,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,1990,37021,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,1991,37698,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,1992,36333,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,1993,35184,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,1994,35455,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,1995,35907,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,1996,38009,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,1997,38194,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,1998,39103,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,1999,35592,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2000,42315,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2001,40609,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2002,45601,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2003,54869,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,01,2004,59340,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,1990,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,1991,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,1992,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,1993,345,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,1994,319,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,1995,462,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,1996,346,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,1997,263,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,1998,232,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,1999,266,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2000,309,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2001,209,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2002,373,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2003,366,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,03,2004,316,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,1990,14007,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,1991,16182,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,1992,15634,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,1993,14289,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,1994,15469,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,1995,15417,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,1996,18171,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,1997,17280,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,1998,19294,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,1999,19289,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2000,21412,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2001,19583,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2002,25420,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2003,33725,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4100,04,2004,41280,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,1990,2083,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,1991,2233,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,1992,2272,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,1993,2477,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,1994,2903,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,1995,2546,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,1996,2336,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,1997,1989,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,1998,2037,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,1999,2472,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,2000,2106,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,2001,2039,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,2002,1939,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,2003,1893,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,01,2004,1925,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,03,1990,94,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,03,1991,0,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,03,1992,0,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,03,1993,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,03,1994,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,03,1995,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,03,1996,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,03,1997,0,3,TN,A
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,04,1990,0,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,04,1991,100,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,04,1992,0,3,TN,E
UNSD:DF_UNDATA_ENERGY(1.0),A,012,4652,04,1993,98,3,TN,A
